,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility,Day_of_Week,Day_of_Month,Month,Year,Close',High',Low',Open',Volume',SMA_20',SMA_50',EMA_20',EMA_50',RSI_14',MACD',MACD_Signal',Daily_Return',Volatility',Day_of_Week',Day_of_Month',Month',Year'
2022-08-25,59.968506,60.005599,59.254488,59.681045,7913900.000000,59.448756,58.398590,59.410597,58.786512,62.146777,0.434228,0.435242,0.004817,0.007302,3.000000,25.000000,8.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-08-25,,,,,,,,,,,,,,,,,,,59.968506,60.005599,59.254488,59.681045,7913900.000000,59.448757,58.398589,59.410598,58.786513,62.146777,0.434228,0.435242,0.004817,0.007302,3.000000,25.000000,8.000000,2022.000000
2022-08-26,58.521923,60.089063,58.401373,60.024152,10089500.000000,59.399609,58.462388,59.325962,58.776136,51.083653,0.310225,0.410238,-0.024122,0.009132,4.000000,26.000000,8.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-08-26,,,,,,,,,,,,,,,,,,,58.521927,60.089067,58.401377,60.024156,10089500.000000,59.399611,58.462388,59.325963,58.776137,51.083653,0.310226,0.410239,-0.024122,0.009132,4.000000,26.000000,8.000000,2022.000000
2022-08-29,58.169552,58.447741,57.872816,58.132459,9115900.000000,59.316616,58.530266,59.215827,58.752349,47.633149,0.181427,0.364476,-0.006021,0.009079,0.000000,29.000000,8.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-08-29,,,,,,,,,,,,,,,,,,,58.169544,58.447734,57.872808,58.132451,9115900.000000,59.316618,58.530266,59.215828,58.752349,47.633125,0.181427,0.364477,-0.006021,0.009079,0.000000,29.000000,8.000000,2022.000000
2022-08-30,57.631718,58.336464,57.483350,58.336464,8456800.000000,59.247533,58.580712,59.064960,58.708402,38.872460,0.035546,0.298690,-0.009246,0.008815,1.000000,30.000000,8.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-08-30,,,,,,,,,,,,,,,,,,,57.631714,58.336461,57.483346,58.336461,8456800.000000,59.247534,58.580711,59.064960,58.708402,38.872413,0.035545,0.298690,-0.009246,0.008815,1.000000,30.000000,8.000000,2022.000000
2022-08-31,57.223694,57.984080,57.214422,57.844987,14633600.000000,59.145066,58.599443,58.889601,58.650179,38.814773,-0.111703,0.216612,-0.007080,0.008809,2.000000,31.000000,8.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-08-31,,,,,,,,,,,,,,,,,,,57.223705,57.984091,57.214434,57.844998,14633600.000000,59.145068,58.599443,58.889602,58.650179,38.814868,-0.111702,0.216612,-0.007080,0.008809,2.000000,31.000000,8.000000,2022.000000
2022-09-01,57.492619,57.529711,56.834236,57.103154,14939700.000000,59.067637,58.615207,58.756555,58.604784,37.042737,-0.204343,0.132421,0.004700,0.008906,3.000000,1.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-01,,,,,,,,,,,,,,,,,,,57.492619,57.529711,56.834236,57.103154,14939700.000000,59.067638,58.615207,58.756556,58.604784,37.042632,-0.204343,0.132421,0.004699,0.008906,3.000000,1.000000,9.000000,2022.000000
2022-09-02,56.704418,58.206644,56.472593,57.854269,11809800.000000,58.964243,58.601668,58.561114,58.530260,24.659712,-0.337472,0.038442,-0.013710,0.009309,4.000000,2.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-02,,,,,,,,,,,,,,,,,,,56.704418,58.206644,56.472593,57.854269,11809800.000000,58.964244,58.601668,58.561115,58.530260,24.659539,-0.337472,0.038442,-0.013710,0.009309,4.000000,2.000000,9.000000,2022.000000
2022-09-06,,,,,,,,,,,,,,,,,,,56.732231,57.464799,56.556045,56.834235,12181800.000000,58.881251,58.567173,58.386935,58.459749,18.494180,-0.435711,-0.056388,0.000490,0.009253,1.000000,6.000000,9.000000,2022.000000
2022-09-06,56.732231,57.464799,56.556045,56.834235,12181800.000000,58.881250,58.567173,58.386934,58.459749,18.494350,-0.435711,-0.056388,0.000490,0.009253,1.000000,6.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-07,,,,,,,,,,,,,,,,,,,57.780075,57.946989,56.862046,56.862046,13290700.000000,58.846940,58.556045,58.329139,58.433095,31.875756,-0.424124,-0.129935,0.018470,0.010259,2.000000,7.000000,9.000000,2022.000000
2022-09-07,57.780083,57.946997,56.862054,56.862054,13290700.000000,58.846939,58.556045,58.329139,58.433095,31.875937,-0.424124,-0.129936,0.018470,0.010259,2.000000,7.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-08,,,,,,,,,,,,,,,,,,,57.603897,57.770811,56.880604,57.566808,17193500.000000,58.776002,58.553078,58.260068,58.400578,27.665617,-0.424268,-0.188802,-0.003049,0.009992,3.000000,8.000000,9.000000,2022.000000
2022-09-08,57.603889,57.770804,56.880596,57.566800,17193500.000000,58.776001,58.553078,58.260068,58.400577,27.665716,-0.424268,-0.188802,-0.003049,0.009992,3.000000,8.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-09,,,,,,,,,,,,,,,,,,,57.789345,58.308634,57.362788,57.650248,11855900.000000,58.734273,58.545474,58.215237,58.376608,29.901054,-0.404751,-0.231992,0.003219,0.009947,4.000000,9.000000,9.000000,2022.000000
2022-09-09,57.789356,58.308646,57.362799,57.650260,11855900.000000,58.734273,58.545474,58.215238,58.376608,29.901357,-0.404750,-0.231992,0.003220,0.009947,4.000000,9.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-12,57.956272,58.243737,57.742993,57.891361,13026900.000000,58.678635,58.537870,58.190574,58.360124,36.508063,-0.371531,-0.259900,0.002888,0.009796,0.000000,12.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-12,,,,,,,,,,,,,,,,,,,57.956268,58.243733,57.742990,57.891358,13026900.000000,58.678635,58.537870,58.190574,58.360124,36.507898,-0.371532,-0.259900,0.002888,0.009796,0.000000,12.000000,9.000000,2022.000000
2022-09-13,,,,,,,,,,,,,,,,,,,56.073849,57.696624,55.897659,57.678078,18532800.000000,58.491784,58.465355,57.988981,58.270466,26.997466,-0.491437,-0.306207,-0.032480,0.011557,1.000000,13.000000,9.000000,2022.000000
2022-09-13,56.073853,57.696628,55.897663,57.678082,18532800.000000,58.491784,58.465355,57.988982,58.270467,26.997627,-0.491435,-0.306207,-0.032480,0.011557,1.000000,13.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-14,56.370586,56.639504,56.046029,56.231490,12881600.000000,58.295197,58.419176,57.834849,58.195961,28.975349,-0.556106,-0.356187,0.005292,0.011423,2.000000,14.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-14,,,,,,,,,,,,,,,,,,,56.370586,56.639504,56.046029,56.231490,12881600.000000,58.295197,58.419176,57.834848,58.195961,28.975138,-0.556107,-0.356187,0.005292,0.011423,2.000000,14.000000,9.000000,2022.000000
2022-09-15,,,,,,,,,,,,,,,,,,,55.604652,56.417288,55.445864,56.417288,11451900.000000,58.067267,58.355267,57.622449,58.094341,23.872932,-0.661537,-0.417257,-0.013587,0.011648,3.000000,15.000000,9.000000,2022.000000
2022-09-15,55.604656,56.417292,55.445868,56.417292,11451900.000000,58.067267,58.355267,57.622450,58.094342,23.873110,-0.661536,-0.417257,-0.013587,0.011648,3.000000,15.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-16,55.613995,55.856849,55.212348,55.726081,20493500.000000,57.824041,58.300817,57.431168,57.997073,28.970774,-0.735855,-0.480976,0.000168,0.011493,4.000000,16.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-16,,,,,,,,,,,,,,,,,,,55.613995,55.856849,55.212348,55.726081,20493500.000000,57.824040,58.300817,57.431167,57.997073,28.970618,-0.735855,-0.480977,0.000168,0.011493,4.000000,16.000000,9.000000,2022.000000
2022-09-19,,,,,,,,,,,,,,,,,,,56.034325,56.137068,55.324436,55.473886,12596200.000000,57.604148,58.250509,57.298135,57.920102,34.708942,-0.752165,-0.535215,0.007558,0.011768,0.000000,19.000000,9.000000,2022.000000
2022-09-19,56.034325,56.137068,55.324436,55.473886,12596200.000000,57.604149,58.250509,57.298136,57.920103,34.709004,-0.752165,-0.535214,0.007558,0.011768,0.000000,19.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-20,55.950260,56.071686,55.408503,55.744766,11984600.000000,57.425028,58.202229,57.169766,57.842854,37.121595,-0.763078,-0.580787,-0.001500,0.011476,1.000000,20.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-20,,,,,,,,,,,,,,,,,,,55.950256,56.071682,55.408499,55.744762,11984600.000000,57.425027,58.202229,57.169765,57.842853,37.121505,-0.763078,-0.580787,-0.001500,0.011476,1.000000,20.000000,9.000000,2022.000000
2022-09-21,,,,,,,,,,,,,,,,,,,55.483223,56.697502,55.473880,56.174426,14165300.000000,57.219309,58.149615,57.009142,57.750319,36.788876,-0.800189,-0.624668,-0.008347,0.011491,2.000000,21.000000,9.000000,2022.000000
2022-09-21,55.483227,56.697505,55.473884,56.174430,14165300.000000,57.219310,58.149615,57.009144,57.750319,36.789053,-0.800188,-0.624667,-0.008347,0.011491,2.000000,21.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-22,,,,,,,,,,,,,,,,,,,55.352455,55.791465,55.296414,55.623334,11657600.000000,57.002880,58.099764,56.851362,57.656285,33.407115,-0.830576,-0.665849,-0.002357,0.011438,3.000000,22.000000,9.000000,2022.000000
2022-09-22,55.352459,55.791469,55.296418,55.623338,11657600.000000,57.002881,58.099764,56.851364,57.656286,33.407193,-0.830575,-0.665849,-0.002357,0.011438,3.000000,22.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-23,,,,,,,,,,,,,,,,,,,54.735977,55.203008,54.175542,55.072240,14824000.000000,56.741253,58.041293,56.649897,57.541763,34.321001,-0.894097,-0.711499,-0.011137,0.011369,4.000000,23.000000,9.000000,2022.000000
2022-09-23,54.735977,55.203008,54.175542,55.072240,14824000.000000,56.741255,58.041293,56.649899,57.541764,34.321058,-0.894096,-0.711498,-0.011137,0.011369,4.000000,23.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-26,,,,,,,,,,,,,,,,,,,54.054111,54.707955,53.885980,54.633232,18670100.000000,56.517862,57.963250,56.402679,57.404992,30.681166,-0.988068,-0.766813,-0.012457,0.010581,0.000000,26.000000,9.000000,2022.000000
2022-09-26,54.054111,54.707955,53.885980,54.633232,18670100.000000,56.517864,57.963250,56.402681,57.404993,30.681230,-0.988068,-0.766812,-0.012457,0.010581,0.000000,26.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-27,,,,,,,,,,,,,,,,,,,52.662361,54.521141,52.596977,54.250266,23829300.000000,56.242503,57.873136,56.046459,57.219007,14.828044,-1.161455,-0.845741,-0.025747,0.011653,1.000000,27.000000,9.000000,2022.000000
2022-09-27,52.662357,54.521137,52.596973,54.250262,23829300.000000,56.242504,57.873136,56.046460,57.219007,14.828057,-1.161455,-0.845741,-0.025747,0.011653,1.000000,27.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-28,53.222797,53.474994,52.223352,52.923898,21480100.000000,56.022058,57.777910,55.777539,57.062293,21.401084,-1.239357,-0.924464,0.010642,0.012102,2.000000,28.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-28,,,,,,,,,,,,,,,,,,,53.222797,53.474994,52.223352,52.923898,21480100.000000,56.022057,57.777910,55.777539,57.062293,21.401005,-1.239357,-0.924464,0.010642,0.012102,2.000000,28.000000,9.000000,2022.000000
2022-09-29,,,,,,,,,,,,,,,,,,,52.839832,53.512357,52.307418,53.325544,14570700.000000,55.802864,57.694127,55.497757,56.896706,18.502738,-1.316817,-1.002935,-0.007196,0.012104,3.000000,29.000000,9.000000,2022.000000
2022-09-29,52.839828,53.512354,52.307414,53.325541,14570700.000000,55.802865,57.694127,55.497757,56.896706,18.502610,-1.316818,-1.002935,-0.007196,0.012104,3.000000,29.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-30,52.326096,53.362904,52.307414,53.120046,16124600.000000,55.544539,57.602666,55.195694,56.717467,15.685813,-1.403481,-1.083044,-0.009722,0.011993,4.000000,30.000000,9.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-09-30,,,,,,,,,,,,,,,,,,,52.326099,53.362908,52.307418,53.120050,16124600.000000,55.544538,57.602667,55.195694,56.717467,15.685860,-1.403480,-1.083044,-0.009722,0.011993,4.000000,30.000000,9.000000,2022.000000
2022-10-03,,,,,,,,,,,,,,,,,,,52.914566,53.101375,52.363470,52.643687,16277600.000000,55.355045,57.518709,54.978444,56.568333,27.139475,-1.408442,-1.148124,0.011246,0.012293,0.000000,3.000000,10.000000,2022.000000
2022-10-03,52.914562,53.101372,52.363466,52.643684,16277600.000000,55.355046,57.518709,54.978444,56.568333,27.139419,-1.408442,-1.148124,0.011246,0.012293,0.000000,3.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-04,53.035988,53.998073,52.737089,53.194780,18861400.000000,55.170234,57.426053,54.793448,56.429810,25.242787,-1.386593,-1.195817,0.002295,0.012330,1.000000,4.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-04,,,,,,,,,,,,,,,,,,,53.035984,53.998069,52.737085,53.194776,18861400.000000,55.170233,57.426053,54.793448,56.429810,25.242717,-1.386592,-1.195817,0.002295,0.012329,1.000000,4.000000,10.000000,2022.000000
2022-10-05,,,,,,,,,,,,,,,,,,,52.531597,52.914562,51.849729,52.774451,14324900.000000,54.907809,57.304392,54.578034,56.276939,26.262664,-1.393908,-1.235435,-0.009510,0.011273,2.000000,5.000000,10.000000,2022.000000
2022-10-05,52.531597,52.914562,51.849729,52.774451,14324900.000000,54.907810,57.304392,54.578034,56.276939,26.262704,-1.393909,-1.235436,-0.009510,0.011273,2.000000,5.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-06,,,,,,,,,,,,,,,,,,,51.401382,52.400828,51.251933,52.307423,17192800.000000,54.597683,57.163836,54.275495,56.085740,22.263235,-1.473915,-1.283131,-0.021515,0.011871,3.000000,6.000000,10.000000,2022.000000
2022-10-06,51.401379,52.400824,51.251929,52.307419,17192800.000000,54.597684,57.163836,54.275495,56.085740,22.263308,-1.473915,-1.283132,-0.021515,0.011872,3.000000,6.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-07,,,,,,,,,,,,,,,,,,,50.915665,51.457422,50.672810,51.364017,11479800.000000,54.253999,56.994092,53.955511,55.882992,16.585335,-1.558548,-1.338215,-0.009450,0.011712,4.000000,7.000000,10.000000,2022.000000
2022-10-07,50.915668,51.457426,50.672814,51.364021,11479800.000000,54.254000,56.994092,53.955511,55.882992,16.585444,-1.558548,-1.338215,-0.009449,0.011712,4.000000,7.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-10,50.803577,51.335992,50.457976,50.999729,10239100.000000,53.896365,56.820066,53.655327,55.683800,16.524976,-1.616036,-1.393779,-0.002202,0.011558,0.000000,10.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-10,,,,,,,,,,,,,,,,,,,50.803581,51.335996,50.457980,50.999733,10239100.000000,53.896365,56.820067,53.655328,55.683800,16.524893,-1.616036,-1.393779,-0.002201,0.011558,0.000000,10.000000,10.000000,2022.000000
2022-10-11,,,,,,,,,,,,,,,,,,,50.887646,51.578852,50.663473,50.868964,14303900.000000,53.637055,56.641231,53.391739,55.495715,18.542180,-1.635953,-1.442214,0.001655,0.009924,1.000000,11.000000,10.000000,2022.000000
2022-10-11,50.887646,51.578852,50.663473,50.868964,14303900.000000,53.637055,56.641231,53.391739,55.495715,18.542302,-1.635954,-1.442214,0.001655,0.009924,1.000000,11.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-12,,,,,,,,,,,,,,,,,,,51.504128,52.344784,51.410723,51.588193,18377400.000000,53.393732,56.491046,53.211966,55.339182,25.299762,-1.583737,-1.470518,0.012115,0.010395,2.000000,12.000000,10.000000,2022.000000
2022-10-12,51.504124,52.344780,51.410719,51.588189,18377400.000000,53.393731,56.491046,53.211966,55.339182,25.299810,-1.583738,-1.470519,0.012114,0.010395,2.000000,12.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-13,,,,,,,,,,,,,,,,,,,52.185989,52.382145,50.682151,50.887645,16220700.000000,53.222799,56.349305,53.114254,55.215528,33.769299,-1.470385,-1.470492,0.013239,0.010874,3.000000,13.000000,10.000000,2022.000000
2022-10-13,52.185993,52.382149,50.682154,50.887649,16220700.000000,53.222798,56.349305,53.114254,55.215528,33.769395,-1.470386,-1.470492,0.013239,0.010874,3.000000,13.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-14,,,,,,,,,,,,,,,,,,,51.354675,52.746428,51.317312,52.578297,15997900.000000,53.009833,56.195574,52.946675,55.064122,33.138839,-1.431136,-1.462621,-0.015930,0.011209,4.000000,14.000000,10.000000,2022.000000
2022-10-14,51.354675,52.746428,51.317312,52.578297,15997900.000000,53.009832,56.195574,52.946675,55.064122,33.138920,-1.431136,-1.462621,-0.015930,0.011209,4.000000,14.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-17,,,,,,,,,,,,,,,,,,,52.017860,52.512915,51.905774,51.961819,13721400.000000,52.809009,56.060486,52.858217,54.944661,45.571251,-1.331172,-1.436331,0.012914,0.011557,0.000000,17.000000,10.000000,2022.000000
2022-10-17,52.017857,52.512911,51.905770,51.961815,13721400.000000,52.809009,56.060486,52.858216,54.944660,45.571269,-1.331173,-1.436331,0.012914,0.011557,0.000000,17.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-18,52.718407,53.035988,52.400826,52.596981,11823100.000000,52.647416,55.947012,52.844901,54.857356,46.599523,-1.181799,-1.385425,0.013467,0.012171,1.000000,18.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-18,,,,,,,,,,,,,,,,,,,52.718407,53.035988,52.400826,52.596981,11823100.000000,52.647417,55.947012,52.844902,54.857356,46.599509,-1.181799,-1.385425,0.013467,0.012171,1.000000,18.000000,10.000000,2022.000000
2022-10-19,52.270058,52.811815,52.055224,52.596981,10182300.000000,52.486758,55.823087,52.790154,54.755894,46.192313,-1.087067,-1.325753,-0.008505,0.012175,2.000000,19.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-19,,,,,,,,,,,,,,,,,,,52.270058,52.811815,52.055224,52.596981,10182300.000000,52.486759,55.823087,52.790154,54.755894,46.192274,-1.087067,-1.325753,-0.008505,0.012175,2.000000,19.000000,10.000000,2022.000000
2022-10-20,51.448082,52.232690,51.335992,52.092583,16905100.000000,52.291539,55.671596,52.662338,54.626176,44.364549,-1.066029,-1.273808,-0.015726,0.012506,3.000000,20.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-20,,,,,,,,,,,,,,,,,,,51.448086,52.232694,51.335996,52.092587,16905100.000000,52.291540,55.671596,52.662338,54.626176,44.364527,-1.066028,-1.273808,-0.015725,0.012506,3.000000,20.000000,10.000000,2022.000000
2022-10-21,52.270058,52.410168,51.364021,51.373360,15034100.000000,52.168243,55.544518,52.624978,54.533779,45.983695,-0.971827,-1.213412,0.015977,0.013098,4.000000,21.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-21,,,,,,,,,,,,,,,,,,,52.270058,52.410168,51.364021,51.373360,15034100.000000,52.168244,55.544519,52.624978,54.533779,45.983654,-0.971826,-1.213412,0.015977,0.013098,4.000000,21.000000,10.000000,2022.000000
2022-10-24,,,,,,,,,,,,,,,,,,,53.773895,53.923345,52.839834,52.905218,17416700.000000,52.154233,55.438616,52.734399,54.503980,53.922561,-0.766982,-1.124126,0.028771,0.014565,0.000000,24.000000,10.000000,2022.000000
2022-10-24,53.773895,53.923345,52.839834,52.905218,17416700.000000,52.154232,55.438616,52.734398,54.503979,53.922530,-0.766982,-1.124126,0.028771,0.014565,0.000000,24.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-25,55.062897,55.212346,53.942023,55.146962,28829900.000000,52.274259,55.343656,52.956160,54.525898,62.419747,-0.494925,-0.998286,0.023971,0.014206,1.000000,25.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-25,,,,,,,,,,,,,,,,,,,55.062901,55.212350,53.942027,55.146966,28829900.000000,52.274260,55.343657,52.956161,54.525898,62.419789,-0.494925,-0.998286,0.023971,0.014206,1.000000,25.000000,10.000000,2022.000000
2022-10-26,55.473888,55.838172,54.978837,55.118944,15831400.000000,52.386814,55.247087,53.195944,54.563074,71.498991,-0.243349,-0.847299,0.007464,0.014126,2.000000,26.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-26,,,,,,,,,,,,,,,,,,,55.473888,55.838172,54.978837,55.118944,15831400.000000,52.386815,55.247088,53.195945,54.563074,71.499014,-0.243349,-0.847298,0.007464,0.014126,2.000000,26.000000,10.000000,2022.000000
2022-10-27,,,,,,,,,,,,,,,,,,,55.604652,55.894213,55.464545,55.828829,16026100.000000,52.525056,55.155916,53.425345,54.603920,75.717252,-0.033040,-0.684447,0.002357,0.013953,3.000000,27.000000,10.000000,2022.000000
2022-10-27,55.604656,55.894216,55.464549,55.828832,16026100.000000,52.525055,55.155916,53.425345,54.603920,75.717166,-0.033040,-0.684447,0.002357,0.013953,3.000000,27.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-28,,,,,,,,,,,,,,,,,,,56.753548,56.893658,55.548612,55.642016,12888900.000000,52.746428,55.081416,53.742317,54.688220,79.300837,0.223757,-0.502806,0.020662,0.014187,4.000000,28.000000,10.000000,2022.000000
2022-10-28,56.753548,56.893658,55.548612,55.642016,12888900.000000,52.746428,55.081416,53.742317,54.688219,79.300800,0.223758,-0.502806,0.020662,0.014187,4.000000,28.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-31,55.903557,56.576082,55.735426,56.520037,14016400.000000,52.895877,54.990844,53.948149,54.735880,72.968355,0.354597,-0.331325,-0.014977,0.014701,0.000000,31.000000,10.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-10-31,,,,,,,,,,,,,,,,,,,55.903553,56.576078,55.735422,56.520033,14016400.000000,52.895878,54.990844,53.948149,54.735880,72.968361,0.354596,-0.331325,-0.014977,0.014701,0.000000,31.000000,10.000000,2022.000000
2022-11-01,55.707397,56.314539,55.455201,56.071681,10659500.000000,53.029448,54.914339,54.115697,54.773978,70.017764,0.437417,-0.177577,-0.003509,0.014770,1.000000,1.000000,11.000000,2022.000000,,,,,,,,,,,,,,,,,,
2022-11-01,,,,,,,,,,,,,,,,,,,55.707401,56.314542,55.455204,56.071685,10659500.000000,53.029449,54.914339,54.115697,54.773979,70.017808,0.437417,-0.177577,-0.003509,0.014770,1.000000,1.000000,11.000000,2022.000000
2022-11-02,54.932125,56.258490,54.894762,55.707394,14549200.000000,53.149474,54.821029,54.193452,54.780180,62.962915,0.435475,-0.054966,-0.013917,0.014991,2.000000,2.000000,11.000000,2022.000000,,,,,,,,,,,,,,,,,,
