Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility,Day_of_Week,Day_of_Month,Month,Year
2015-10-30,88.42329406738281,89.21233286304266,88.30966893443018,88.65053425835167,4167264,92.360934,92.053903,91.072902,93.045489,29.226144,-1.263823,-0.777148,-0.003344,0.019787,4.000000,30.000000,10.000000,2015.000000
2015-11-02,88.60637664794922,88.70106092285626,88.10139049013209,88.68843702453124,3998021,92.087295,91.946846,90.837995,92.871407,31.784247,-1.299982,-0.881715,0.002071,0.018310,0.000000,2.000000,11.000000,2015.000000
2015-11-03,89.55952453613281,90.14026408201482,88.30967816778345,88.3854316226512,4549472,91.869520,91.926773,90.716236,92.741529,34.666246,-1.237463,-0.952864,0.010757,0.018561,1.000000,3.000000,11.000000,2015.000000
2015-11-04,89.4017105102539,90.0455694653744,89.19340112699275,89.98243991442091,3678677,91.602509,91.935231,90.591043,92.610556,34.145528,-1.186967,-0.999685,-0.001762,0.018381,2.000000,4.000000,11.000000,2015.000000
2015-11-05,88.30339050292969,89.87516169096146,88.13926973570597,89.38911637646338,5331357,91.211461,91.849257,90.373171,92.441647,31.330142,-1.221493,-1.044047,-0.012285,0.018026,3.000000,5.000000,11.000000,2015.000000
2015-11-06,88.08673858642578,88.9150397148918,87.84462448861707,88.30974430092708,4963165,90.806108,91.735721,90.155416,92.270866,32.279161,-1.251907,-1.085619,-0.002453,0.017996,4.000000,6.000000,11.000000,2015.000000
2015-11-09,86.21350860595703,87.97842563560404,85.93953363781672,87.87648713738056,8447078,90.346546,91.591791,89.779996,92.033323,40.635184,-1.410899,-1.150675,-0.021266,0.018380,0.000000,9.000000,11.000000,2015.000000
2015-11-10,86.31541442871094,86.48745083350187,85.45526291307422,86.24533682243239,4728757,89.940052,91.451034,89.450036,91.809091,40.308845,-1.511258,-1.222791,0.001182,0.018386,1.000000,10.000000,11.000000,2015.000000
2015-11-11,86.02871704101562,86.78056420091481,85.69739663213292,86.71047640907874,3310381,89.506916,91.370318,89.124196,91.582410,29.297211,-1.595536,-1.297340,-0.003322,0.018316,2.000000,11.000000,11.000000,2015.000000
2015-11-12,84.76715087890625,85.82482872768408,84.74803741359165,85.82482872768408,4917664,89.008177,91.234451,88.709239,91.315145,24.346790,-1.744020,-1.386676,-0.014664,0.018406,3.000000,12.000000,11.000000,2015.000000
2015-11-13,83.9452133178711,84.74165848008168,83.88149668795018,84.70979762276109,4826035,88.458872,91.060304,88.255522,91.026128,24.012404,-1.906046,-1.490550,-0.009696,0.018345,4.000000,13.000000,11.000000,2015.000000
2015-11-16,85.19404602050781,85.43616517526539,83.97070793616227,83.97070793616227,4383577,88.008934,90.950018,87.963953,90.797419,41.338060,-1.911647,-1.574769,0.014877,0.018917,0.000000,16.000000,11.000000,2015.000000
2015-11-17,85.26411437988281,85.90126535559081,84.93916519584224,85.51897578710995,2944595,87.833301,90.796568,87.706826,90.580426,29.234423,-1.888660,-1.637547,0.000822,0.014305,1.000000,17.000000,11.000000,2015.000000
2015-11-18,86.53844451904297,86.59579000351242,85.54448324008499,85.882179906653,4340063,87.712547,90.696126,87.595551,90.421917,38.919747,-1.747471,-1.659532,0.014946,0.014777,2.000000,18.000000,11.000000,2015.000000
